Red,ESIME,,,,,,
Estación,UNISON,,,,,,
Ubicación,SONORA,,,,,,
Latitud (N),29.014278,,,,,,
Longitud (O),-111.135593,,,,,,
Altitud,0,,,,,,
,,,,,,,
,,,,,,,
AAAA/MM/DD HH:MM HORAZ,Dirección de ráfaga (grados),Dirección del Viento (grados),Humedad relativa (%),Precipitación (mm),Radiación Solar (W/m²),Temperatura del Aire (°C),Presión Atmosférica
2018-08-10 16:40,80,360,60,0,685,32.3,996.7
2018-08-10 16:30,28,289,60,0,688,32.1,996.7
2018-08-10 16:20,69,343,60,0,538,32.2,996.7
2018-08-10 16:10,13,323,65,0,382,31.1,996.8
2018-08-10 16:00,67,340,66,0,601,31.1,996.8
2018-08-10 15:50,30,324,69,0,523,31.2,996.8
2018-08-10 15:40,50,334,69,0,511,30.7,996.9
2018-08-10 15:30,11,345,77,0,467,30,996.9
2018-08-10 15:20,15,345,79,0,457,29.5,996.9
2018-08-10 15:10,7,335,80,0,277,29.1,996.9
2018-08-10 15:00,21,336,79,0,178,29.3,996.9
2018-08-10 14:50,31,348,81,0,353,29.2,996.8
2018-08-10 14:40,7,346,81,0,313,28.8,997
2018-08-10 14:30,357,339,83,0,268,28.3,996.9
2018-08-10 14:20,348,333,88,0,86,27.5,996.8
2018-08-10 14:10,360,337,89,0,56,27.4,996.8
2018-08-10 14:00,2,319,90,0,53,27.4,996.7
2018-08-10 13:50,327,304,89,0,55,27.3,996.6
2018-08-10 13:40,333,304,91,0,52,27.3,996.5
2018-08-10 13:30,0,0,93,0,39,27.1,996.5
2018-08-10 13:20,0,0,96,0,29,26.8,996.4
2018-08-10 13:10,0,0,97,0,21,26.8,996.3
2018-08-10 13:00,0,0,97,0,8,26.7,996.2
2018-08-10 12:50,0,0,96,0,2,26.8,996.1
2018-08-10 12:40,280,268,96,0,-1,26.7,996.2
2018-08-10 12:30,0,0,97,0,-1,26.6,996.3
2018-08-10 12:20,0,0,97,0,-1,26.6,996.3
2018-08-10 12:10,0,0,96,0,-1,26.6,996.3
2018-08-10 12:00,0,0,96,0,-1,26.6,996.3
2018-08-10 11:50,0,0,96,0,-1,26.5,996.3
2018-08-10 11:40,0,0,96,0,-1,26.6,996.3
2018-08-10 11:30,0,0,96,0,-1,26.5,996.3
2018-08-10 11:20,0,0,96,0,-1,26.6,996.4
2018-08-10 11:10,0,0,95,0,-1,26.6,996.5
2018-08-10 11:00,46,13,95,0,-1,26.7,996.5
2018-08-10 10:50,44,3,93,0,-1,26.8,996.4
2018-08-10 10:40,3,345,93,0,-1,26.9,996.5
2018-08-10 10:30,342,312,92,0,-1,27,996.4
2018-08-10 10:20,323,312,92,0,-1,27.1,996.3
2018-08-10 10:10,327,309,94,0,-1,27,996.3
2018-08-10 10:00,304,282,93,0,-1,27,996.3
2018-08-10 09:50,292,284,93,0,-1,27,996.3
2018-08-10 09:40,303,275,93,0,-1,27,996.4
2018-08-10 09:30,0,0,95,0,-1,26.9,996.4
2018-08-10 09:20,0,0,94,0,-1,26.8,996.4
2018-08-10 09:10,0,0,93,0,-1,26.9,996.5
2018-08-10 09:00,0,0,95,0,-1,26.8,996.5
2018-08-10 08:50,238,201,94,0,-1,26.9,996.5
2018-08-10 08:40,190,175,94,0,-1,26.9,996.6
2018-08-10 08:30,181,167,93,0,-1,27,996.6
2018-08-10 08:20,200,190,93,0,-1,27,996.6
2018-08-10 08:10,187,174,93,0,-1,27,996.5
2018-08-10 08:00,206,155,92,0,-1,27.1,996.6
2018-08-10 07:50,222,196,90,0,-1,27.3,996.7
2018-08-10 07:40,214,200,90,0,-1,27.4,996.7
2018-08-10 07:30,210,198,89,0,-1,27.4,996.8
2018-08-10 07:20,204,188,92,0,-1,27.3,996.9
2018-08-10 07:10,330,183,93,0,-1,27.3,996.9
2018-08-10 07:00,0,0,91,0,-1,27.3,997
2018-08-10 06:50,172,147,92,0,-1,27.2,996.9
2018-08-10 06:40,152,134,91,0,-1,27.4,996.8
2018-08-10 06:30,162,153,90,0,-1,27.6,996.8
2018-08-10 06:20,170,146,88,0,-1,27.6,996.7
2018-08-10 06:10,167,149,88,0,-1,27.5,996.7
2018-08-10 06:00,152,125,87,0,-1,27.6,996.6
2018-08-10 05:50,128,124,85,0,-1,27.8,996.6
2018-08-10 05:40,176,124,85,0,-1,27.8,996.7
2018-08-10 05:30,236,202,84,0,-1,28.2,996.6
2018-08-10 05:20,252,215,77,0,-1,28.3,996.5
2018-08-10 05:10,314,280,80,0,-1,28.6,996.5
2018-08-10 05:00,0,0,78,0,-1,28.6,996.5
2018-08-10 04:50,46,269,75,0,-1,29.1,996.4
2018-08-10 04:40,213,202,71,0,-1,29.3,996.4
2018-08-10 04:30,213,200,70,0,-1,29.4,996.5
2018-08-10 04:20,213,202,69,0,-1,29.6,996.4
2018-08-10 04:10,223,207,70,0,-1,29.6,996.5
2018-08-10 04:00,247,218,67,0,-1,29.9,996.5
2018-08-10 03:50,269,202,68,0,-1,29.7,996.5
2018-08-10 03:40,214,194,68,0,-1,29.9,996.5
2018-08-10 03:30,211,195,66,0,-1,30.2,996.2
2018-08-10 03:20,217,195,66,0,-1,30.2,996
2018-08-10 03:10,201,183,67,0,-1,30.3,995.9
2018-08-10 03:00,202,187,64,0,-1,30.7,995.8
2018-08-10 02:50,197,183,63,0,-1,30.9,995.7
2018-08-10 02:40,199,181,62,0,-1,31.1,995.6
2018-08-10 02:30,198,181,62,0,-1,31.2,995.5
2018-08-10 02:20,193,180,61,0,-1,31.5,995.5
2018-08-10 02:10,197,181,59,0,3,31.8,995.3
2018-08-10 02:00,203,181,56,0,17,32.3,995.2
2018-08-10 01:50,212,194,52,0,57,33.2,995
2018-08-10 01:40,226,202,51,0,84,30.4,994.8
2018-08-10 01:30,225,205,52,0,105,33.4,994.5
2018-08-09 20:10,186,129,43,0,987,34.7,996
2018-08-09 20:00,246,153,45,0,1032,34.6,996
2018-08-09 19:50,197,151,46,0,919,34.4,996.1
2018-08-09 19:40,160,125,47,0,992,33.8,996.2
2018-08-09 19:30,205,153,45,0,1126,34.3,996.2
2018-08-09 19:20,257,181,48,0,1085,33.9,996.2
2018-08-09 19:10,223,172,46,0,1034,33.8,996.3
2018-08-09 19:00,206,163,50,0,1022,33.5,996.3
2018-08-09 18:50,244,146,50,0,1003,33.3,996.3
2018-08-09 18:40,225,157,51,0,980,33.2,996.3
2018-08-09 18:30,343,169,52,0,962,33.3,996.4
2018-08-09 18:20,239,188,55,0,954,33,996.5
2018-08-09 18:10,235,192,54,0,944,32.9,996.6
2018-08-09 18:00,226,176,51,0,939,32.6,996.7
2018-08-09 17:50,205,162,55,0,963,32.5,996.8
2018-08-09 17:40,243,156,55,0,901,32.3,996.9
2018-08-09 17:30,227,177,55,0,782,31.5,997
2018-08-09 17:20,218,165,61,0,424,31.1,997
2018-08-09 17:10,185,133,61,0,441,30.8,997
2018-08-09 17:00,161,124,61,0,784,31.1,997
2018-08-09 16:50,198,140,60,0,882,31.1,996.9
2018-08-09 16:40,250,139,59,0,500,30.8,996.9
2018-08-09 16:30,195,126,59,0,629,30.8,996.8
2018-08-09 16:20,189,132,61,0,563,30.7,996.7
2018-08-09 16:10,176,112,64,0,753,30.3,996.7
2018-08-09 16:00,167,103,60,0.2,354,30.5,996.7
2018-08-09 15:50,144,91,61,0,660,30.5,996.7
2018-08-09 15:40,126,85,67,0,625,29.6,996.6
2018-08-09 15:30,90,59,69,0,353,29,996.6
2018-08-09 15:20,67,40,72,0,497,28.7,996.6
2018-08-09 15:10,60,39,75,0,461,28.1,996.6
2018-08-09 15:00,66,43,77,0,148,27.4,996.6
2018-08-09 14:50,68,50,79,0,154,27.1,996.6
2018-08-09 14:40,86,63,79,0,222,26.9,996.8
2018-08-09 14:30,79,57,81,0,166,26.6,996.9
2018-08-09 14:20,93,70,81,0,122,26.3,997
2018-08-09 14:10,94,75,82,0,96,26.1,997
2018-08-09 14:00,99,78,84,0,81,25.9,996.9
2018-08-09 13:50,98,72,85,0,71,25.7,996.8
2018-08-09 13:40,81,64,87,0,54,25.5,996.7
2018-08-09 13:30,106,76,90,0,34,25.1,996.6
2018-08-09 13:20,204,132,90,0,19,25,996.5
2018-08-09 13:10,170,112,91,0,11,24.9,996.3
2018-08-09 13:00,108,79,89,0,4,25,996.1
2018-08-09 12:50,94,72,87,0,1,25.2,995.9
2018-08-09 12:40,70,44,86,0,0,25.4,995.8
2018-08-09 12:30,61,45,86,0,-1,25.3,
2018-08-09 12:20,52,20,84,0,-1,25.5,
2018-08-09 12:10,38,6,84,0,-1,25.5,995.8
2018-08-09 12:00,26,2,85,0,0,25.5,995.8
2018-08-09 11:50,23,355,86,0,0,25.3,995.8
2018-08-09 11:40,31,1,87,0,0,25.1,995.8
2018-08-09 11:30,46,19,87,0,-1,25.1,995.8
2018-08-09 11:20,68,32,86,0,-1,25.1,995.8
2018-08-09 11:10,65,38,85,0,0,25.1,995.9
2018-08-09 11:00,59,31,85,0,0,25.2,995.9
2018-08-09 10:50,52,19,86,0,-1,25,995.8
2018-08-09 10:40,41,17,87,0,-1,25,995.8
2018-08-09 10:30,32,11,87,0,0,25,995.8
2018-08-09 10:20,42,21,87,0,0,24.9,995.8
2018-08-09 10:10,45,23,87,0,0,24.9,995.7
2018-08-09 10:00,45,19,87,0,0,24.9,995.5
2018-08-09 09:50,58,20,88,0,0,24.8,995.5
2018-08-09 09:40,41,15,88,0,1,24.7,995.5
2018-08-09 09:30,34,6,89,0,1,24.7,995.5
2018-08-09 09:20,26,7,89,0,0,24.6,995.5
2018-08-09 09:10,40,13,90,0,0,24.6,995.7
2018-08-09 09:00,42,20,90,0,0,24.5,995.8
2018-08-09 08:50,53,26,92,0,0,24.4,995.8
2018-08-09 08:40,53,28,92,0,0,24.4,996
2018-08-09 08:30,43,22,92,0,0,24.4,996.2
2018-08-09 08:20,43,19,92,0,0,24.4,996.4
2018-08-09 08:10,48,19,94,0,0,24.6,996.6
2018-08-09 08:00,40,15,94,0.2,0,24.6,996.6
2018-08-09 07:50,31,6,95,0,0,24.5,996.7
2018-08-09 07:40,29,2,95,0,0,24.4,996.9
2018-08-09 07:30,12,344,95,0.2,0,24.4,997.1
2018-08-09 07:20,12,350,95,0.2,0,24.4,997.2
2018-08-09 07:10,41,4,95,0.2,0,24.2,997.2
2018-08-09 07:00,43,12,95,0.2,0,24.2,997.4
2018-08-09 06:50,43,18,95,0.2,0,24.2,997.5
2018-08-09 06:40,50,24,96,0.6,0,24.1,997.6
2018-08-09 06:30,42,14,96,0.4,0,24.1,997.5
2018-08-09 06:20,30,1,95,0.4,0,24,997.7
2018-08-09 06:10,357,326,96,0.8,0,24,997.8
2018-08-09 06:00,329,303,95,0.6,0,23.9,997.8
2018-08-09 05:50,336,315,95,0.4,0,24,997.9
2018-08-09 05:40,340,318,95,0.8,0,23.9,997.9
2018-08-09 05:30,326,309,95,0.6,0,23.8,997.9
2018-08-09 05:20,343,311,95,0.8,0,23.8,998
2018-08-09 05:10,310,289,95,0.8,0,23.7,997.9
2018-08-09 05:00,302,286,95,0.2,0,23.7,997.9
2018-08-09 04:50,316,298,94,0.4,0,23.6,998
2018-08-09 04:40,346,313,93,0,-1,23.6,997.8
2018-08-09 04:30,74,20,93,0.4,0,23.3,997.5
2018-08-09 04:20,66,47,90,0,0,23.3,997.5
2018-08-09 04:10,96,76,90,0.2,0,23.6,997.4
2018-08-09 04:00,107,90,96,1,0,23.4,997.1
2018-08-09 03:50,98,84,94,2.6,0,23.1,996.7
2018-08-09 03:40,94,75,95,4.2,-1,23,996.3
2018-08-09 03:30,81,64,94,8.4,0,23,996.2
2018-08-09 03:20,85,69,92,0.8,0,23.9,996.7
2018-08-09 03:10,89,67,85,0,-1,25.3,996.1
2018-08-09 03:00,57,42,65,0,-1,28.2,995.3
2018-08-09 02:40,173,149,53,0,-1,32.6,993.1
2018-08-09 02:30,173,161,52,0,-1,32.7,992.4
2018-08-09 02:20,174,160,50,0,8,33.1,992
2018-08-09 02:10,169,157,49,0,24,33.6,991.9
2018-08-09 02:00,169,155,44,0,48,33.9,991.9
2018-08-09 01:50,176,158,43,0,71,34.1,991.6
2018-08-08 22:20,273,210,27,0,828,39.8,990.8
2018-08-08 17:20,109,52,44,0,659,34.4,994.4
2018-08-08 16:20,160,59,51,0,657,33.6,994.4
2018-08-08 16:10,168,116,52,0,629,32.9,994.5
2018-08-08 16:00,154,93,54,0,597,32.7,994.5
2018-08-08 15:50,147,74,53,0,580,32.6,994.7
2018-08-08 15:40,135,89,56,0,558,32,994.6
2018-08-08 15:30,163,97,57,0,534,31.8,994.5
2018-08-08 15:20,165,129,58,0,491,31.6,994.4
2018-08-08 15:10,169,132,60,0,465,31.4,994.4
2018-08-08 15:00,159,118,62,0,407,30.9,994.4
2018-08-08 14:50,149,117,64,0,363,30.5,994.3
2018-08-08 14:40,138,121,67,0,348,29.7,994.3
2018-08-08 14:30,135,117,69,0,290,29.1,994.3
2018-08-08 14:20,143,129,69,0,191,28.8,994.4
2018-08-08 14:10,139,122,70,0,212,28.5,994.3
2018-08-08 14:00,132,122,73,0,81,27.9,994.3
2018-08-08 13:50,134,125,73,0,81,27.6,994.3
2018-08-08 13:40,145,130,74,0,65,27.4,994.3
2018-08-08 13:30,168,142,72,0,39,27.6,994.3
2018-08-08 13:20,139,127,75,0,32,27,994.3
2018-08-08 13:10,143,131,77,0,11,26.9,994.2
2018-08-08 13:00,0,0,79,0,4,26.8,994.1
2018-08-08 12:50,0,0,75,0,0,26.9,994.1
2018-08-08 12:40,54,30,74,0,-1,27.1,994.1
2018-08-08 12:30,52,41,74,0,-1,27,994.3
2018-08-08 12:20,56,47,75,0,-1,27,994.4
2018-08-08 12:10,123,64,74,0,-1,27,994.4
2018-08-08 12:00,0,0,74,0,-1,27,994.5
2018-08-08 11:50,0,0,74,0,-1,27.2,994.4
2018-08-08 11:40,0,0,74,0,-1,27.3,994.5
2018-08-08 11:30,94,76,73,0,-1,27.5,994.6
2018-08-08 11:20,69,45,72,0,-1,27.6,994.6
2018-08-08 11:10,64,42,71,0,-1,27.9,994.6
2018-08-08 11:00,51,29,72,0,-1,28,994.6
2018-08-08 10:50,53,33,73,0,-1,28,994.6
2018-08-08 10:40,60,38,73,0,-1,28.1,994.7
2018-08-08 10:30,59,36,72,0,-1,28.2,994.7
2018-08-08 10:20,59,36,70,0,-1,28.4,994.8
2018-08-08 10:10,57,34,68,0,-1,28.5,994.9
2018-08-08 10:00,68,48,68,0,-1,28.5,994.9
2018-08-08 09:50,67,45,71,0,-1,28.5,995
2018-08-08 09:40,69,49,73,0,-1,28.5,995.1
2018-08-08 09:30,62,45,73,0,-1,28.5,995.3
2018-08-08 09:20,60,42,72,0,-1,28.5,995.4
2018-08-08 09:10,63,45,71,0,-1,28.6,995.5
2018-08-08 09:00,52,22,70,0,-1,28.7,995.5
2018-08-08 08:50,40,9,70,0,-1,28.7,995.5
2018-08-08 08:40,42,12,69,0,-1,28.7,995.3
2018-08-08 08:30,58,30,69,0,-1,28.7,995.1
2018-08-08 08:20,57,43,69,0,-1,28.7,995
2018-08-08 08:10,53,31,71,0,-1,28.7,995.2
2018-08-08 08:00,52,37,72,0,-1,28.5,995.4
2018-08-08 07:50,66,48,72,0,-1,28.4,995.5
2018-08-08 07:40,54,44,71,0,-1,28.6,995.5
2018-08-08 07:30,55,48,72,0,-1,28.6,995.5
2018-08-08 07:20,79,63,72,0,-1,28.5,995.6
2018-08-08 07:10,130,106,72,0,-1,28.4,995.6
2018-08-08 07:00,128,115,73,0,-1,28.5,995.6
2018-08-08 06:50,118,73,71,0,-1,28.7,995.8
2018-08-08 06:40,87,55,71,0,-1,28.7,995.8
2018-08-08 06:30,103,77,71,0,-1,28.7,995.8
2018-08-08 06:20,119,94,72,0,-1,28.6,995.8
2018-08-08 06:10,146,131,73,0,-1,28.6,995.8
2018-08-08 06:00,160,144,72,0,-1,28.8,995.8
2018-08-08 05:50,164,150,70,0,-1,29,995.7
2018-08-08 05:40,161,148,70,0,-1,29.1,995.6
2018-08-08 05:30,159,147,69,0,-1,29.2,995.8
2018-08-08 05:20,170,153,69,0,-1,29.3,995.9
2018-08-08 05:10,160,147,69,0,-1,29.3,996
2018-08-08 05:00,155,138,69,0,-1,29.3,996
2018-08-08 04:50,170,147,69,0,-1,29.5,995.9
2018-08-08 04:40,165,145,68,0,-1,29.7,996
2018-08-08 04:30,176,153,67,0,-1,29.8,995.9
2018-08-08 04:20,170,152,66,0,-1,29.9,995.8
2018-08-08 04:10,169,154,66,0,-1,30.1,995.9
2018-08-08 04:00,167,150,65,0,-1,30.1,995.8
2018-08-08 03:50,160,145,64,0,-1,30.2,995.7
2018-08-08 03:40,155,140,63,0,-1,30.3,995.4
2018-08-08 03:30,154,140,62,0,-1,30.5,995.3
2018-08-08 03:20,155,136,61,0,-1,30.6,995.1
2018-08-08 03:10,158,140,59,0,-1,30.8,994.8
2018-08-08 03:00,159,141,58,0,-1,30.9,994.5
2018-08-08 02:50,158,140,55,0,-1,31.1,994.2
2018-08-08 02:40,160,137,54,0,-1,31.3,993.9
2018-08-08 02:30,149,135,49,0,-1,31.7,993.5
2018-08-08 02:20,154,132,47,0,3,31.8,993.2
2018-08-08 02:10,152,137,48,0,11,32,992.8
2018-08-08 02:00,157,142,49,0,25,32.2,992.8
2018-08-08 01:50,152,135,47,0,53,32.6,992.8
2018-08-08 01:40,159,144,46,0,72,32.9,992.6
2018-08-08 01:30,158,146,45,0,61,33,992.2
2018-08-08 01:20,168,152,45,0,66,33.2,992
2018-08-08 01:10,157,144,46,0,71,33.3,991.9
2018-08-08 01:00,160,138,46,0,79,33.5,991.9
2018-08-08 00:50,164,151,45,0,93,33.8,991.8
2018-08-08 00:40,158,142,43,0,94,34,991.8
2018-08-08 00:30,158,134,43,0,111,34.1,991.7
2018-08-08 00:20,171,147,43,0,121,34.5,991.6
2018-08-07 17:40,90,47,47,0,862,34.6,993
2018-08-07 17:30,88,45,48,0,847,34,993.1
2018-08-07 17:20,81,36,50,0,814,33.7,993.1
2018-08-07 17:10,87,37,51,0,778,33.3,993.2
2018-08-07 17:00,79,49,52,0,749,32.5,993.2
2018-08-07 16:50,81,48,53,0,692,32.9,993.2
2018-08-07 16:40,76,50,54,0,647,32.3,993.2
2018-08-07 16:30,64,43,55,0,598,31.9,993.2
2018-08-07 16:20,74,43,57,0,604,31.4,993
2018-08-07 16:10,70,41,58,0,589,31.3,993
2018-08-07 16:00,67,46,60,0,579,30.7,993.1
2018-08-07 15:50,68,36,61,0,549,30.7,993.1
2018-08-07 15:40,69,41,61,0,508,30.4,993
2018-08-07 15:30,64,44,62,0,501,30,992.9
2018-08-07 15:20,59,38,62,0,464,29.7,
2018-08-07 15:10,65,32,63,0,421,29.4,992.5
2018-08-07 15:00,54,30,64,0,401,29.2,992.5
2018-08-07 14:50,55,36,66,0,289,28.7,992.2
2018-08-07 14:40,50,28,67,0,339,28.6,992.1
2018-08-07 14:30,52,30,67,0,314,28.5,992
2018-08-07 14:20,47,26,67,0,288,28.3,991.7
2018-08-07 02:00,188,167,47,0,2,35.2,989.3
2018-08-07 01:50,189,171,47,0,2,35.3,989.6
2018-08-07 01:40,185,169,45,0,4,35.6,989.8
2018-08-07 01:30,200,171,45,0,8,35.8,989.7
2018-08-06 16:30,162,116,48,0,671,34.5,993.1
2018-08-06 16:20,184,110,48,0,642,34.2,993.1
2018-08-06 16:10,169,111,47,0,610,33.8,993.1
2018-08-06 16:00,176,101,50,0,579,33.6,993.1
2018-08-06 15:50,173,122,50,0,550,33.5,993.2
2018-08-06 15:40,162,110,51,0,534,33.1,993.3
2018-08-06 15:30,168,121,51,0,498,32.8,993.4
2018-08-06 15:20,156,110,52,0,451,32.4,993.4
2018-08-06 15:10,119,85,53,0,440,31.9,993.4
2018-08-06 15:00,126,93,54,0,359,31.3,993.3
2018-08-06 14:50,122,83,53,0,316,31.2,993.3
2018-08-06 14:40,124,95,55,0,325,30.7,993.2
2018-08-06 14:30,117,93,56,0,298,30.4,993.1
2018-08-06 14:20,114,89,57,0,254,29.9,993
2018-08-06 14:10,125,99,59,0,216,29.6,992.9
2018-08-06 14:00,107,90,60,0,164,29.2,992.9
2018-08-06 13:50,126,87,60,0,118,29,992.7
2018-08-06 13:40,88,67,60,0,89,29,992.5
2018-08-06 13:30,96,56,61,0,74,28.8,992.4
2018-08-06 13:20,76,49,61,0,62,28.6,992.1
2018-08-06 13:10,60,36,61,0,39,28.4,992
2018-08-06 13:00,62,41,61,0,21,28.3,991.9
2018-08-06 12:50,50,35,61,0,10,28.3,991.8
2018-08-06 12:40,62,34,61,0,5,28.4,991.7
2018-08-06 12:30,67,41,62,0,-1,28.4,991.6
2018-08-06 12:20,67,44,62,0,-1,28.4,991.6
2018-08-06 12:10,68,41,62,0,-1,28.5,991.4
2018-08-06 12:00,61,42,61,0,-1,28.7,991.3
2018-08-06 11:50,76,39,62,0,-1,28.8,991.1
2018-08-06 11:40,61,34,64,0,-1,28.9,990.9
2018-08-06 11:30,66,41,64,0,-1,29.1,991
2018-08-06 11:20,73,54,64,0,-1,29.1,991.1
2018-08-06 11:10,71,56,63,0,-1,29.2,991.1
2018-08-06 11:00,73,58,60,0,-1,29.2,991.1
2018-08-06 10:50,76,54,58,0,-1,29.4,991.1
2018-08-06 10:40,68,37,58,0,-1,29.5,991.1
2018-08-06 10:30,65,44,57,0,-1,29.5,991.3
2018-08-06 10:20,63,34,56,0,-1,29.7,991.3
2018-08-06 10:10,46,14,56,0,-1,29.9,991.3
2018-08-06 10:00,39,5,57,0,-1,30.1,991.2
2018-08-06 09:50,58,12,54,0,-1,30.2,991.1
2018-08-06 09:40,14,352,54,0,-1,30.2,991
2018-08-06 09:30,42,14,57,0,-1,30.1,991.2
2018-08-06 09:20,63,27,61,0,-1,30,991.4
2018-08-06 09:10,56,26,62,0,-1,29.9,991.6
2018-08-06 09:00,58,38,62,0,-1,30,991.6
2018-08-06 08:50,42,17,63,0,-1,29.9,991.4
2018-08-06 08:40,54,27,62,0,-1,29.9,991.7
2018-08-06 08:30,66,39,62,0,-1,29.9,991.8
2018-08-06 08:20,85,56,59,0,-1,30.1,992
2018-08-06 08:10,90,73,57,0,-1,30.3,991.9
2018-08-06 08:00,94,75,54,0,-1,30.6,992
2018-08-06 07:50,105,80,51,0,-1,31,992.2
2018-08-06 07:40,119,99,50,0,-1,31,992.8
2018-08-06 07:30,119,105,54,0,-1,31,992.8
2018-08-06 07:20,134,110,58,0,-1,31.5,993
2018-08-06 07:10,154,134,55,0,-1,32.7,992.7
2018-08-06 07:00,148,133,54,0,-1,32.9,992.8
2018-08-06 06:50,146,129,53,0,-1,33,993.1
2018-08-06 06:40,150,119,53,0,-1,33.1,993.2
2018-08-06 06:30,157,137,52,0,-1,33,992.6
2018-08-06 06:20,184,154,57,0,-1,32.7,991.5
2018-08-06 06:10,201,177,57,0,-1,32.8,990
2018-08-06 06:00,207,193,57,0,-1,32.7,990.2
2018-08-06 05:50,219,196,57,0,-1,32.7,990.6
2018-08-06 05:40,221,204,57,0,-1,32.7,990.9
2018-08-06 05:30,217,194,57,0,-1,32.7,991.8
2018-08-06 05:20,192,176,58,0,-1,32.6,992
2018-08-06 05:10,181,161,58,0,-1,32.6,992.3
2018-08-06 05:00,187,165,57,0,-1,32.7,992.4
2018-08-06 04:50,180,159,57,0,-1,32.8,992.3
2018-08-06 04:40,181,158,58,0,-1,32.5,991.8
2018-08-06 04:30,194,172,55,0,-1,33,991.4
2018-08-06 04:20,193,177,55,0,-1,33.3,991
2018-08-06 04:10,198,177,55,0,-1,33.5,991
2018-08-06 04:00,192,178,54,0,-1,33.6,990.7
2018-08-06 03:50,184,170,52,0,-1,33.8,990.4
2018-08-06 03:40,191,173,52,0,-1,34,990.1
2018-08-06 03:30,201,181,52,0,-1,34.2,989.9
2018-08-06 03:20,203,184,51,0,-1,34.4,989.9
2018-08-06 03:10,203,182,51,0,-1,34.5,989.5
2018-08-06 03:00,192,176,50,0,-1,34.7,989.3
2018-08-06 02:50,194,178,48,0,-1,35,989.2
2018-08-06 02:40,208,187,48,0,-1,35.1,989.5
2018-08-06 02:30,210,179,48,0,-1,35.3,989.6
2018-08-06 02:20,186,170,48,0,6,35.4,989.5
2018-08-06 02:10,194,172,47,0,13,35.5,989.1
2018-08-05 22:50,227,181,32,0,668,41.1,988.5
2018-08-05 22:40,236,181,32,0,765,41.6,988.6
2018-08-05 22:20,249,216,31,0,833,42.3,988.7
2018-08-05 22:10,251,188,31,0,828,42.4,988.7
2018-08-05 22:00,233,197,30,0,875,42.1,988.8
2018-08-05 21:40,355,240,29,0,226,41.3,989.2
2018-08-05 21:30,259,171,29,0,730,42.1,989.4
2018-08-05 21:20,326,280,30,0,969,41.8,989.3
2018-08-05 21:10,37,235,31,0,951,41.3,989.5
2018-08-05 21:00,330,265,29,0,763,41.6,989.6
2018-08-05 20:50,273,127,29,0,994,42.3,989.7
2018-08-05 20:20,25,260,30,0,949,40.6,990.1
2018-08-05 16:20,72,27,43,0,652,36,991.9
2018-08-05 16:10,56,19,44,0,619,35.5,992
2018-08-05 16:00,81,40,45,0,586,35.3,991.9
2018-08-05 08:00,228,175,55,0,-1,32.3,989.9
2018-08-05 07:50,210,193,55,0,-1,32.3,989
2018-08-05 07:40,206,191,56,0,-1,32,989.2
2018-08-05 07:30,223,194,61,0,-1,31.4,990.1
2018-08-05 07:20,255,238,60,0,-1,31.8,990.4
2018-08-05 07:10,49,327,59,0,-1,32.2,990.5
2018-08-05 07:00,5,348,62,0,-1,31.7,991.5
2018-08-05 06:50,8,340,62,0,-1,31.8,991.7
2018-08-05 06:40,7,333,62,0,-1,31.8,991.8
2018-08-05 06:30,10,351,61,0,-1,32,991.9
2018-08-05 06:20,2,340,63,0,-1,31.8,991.8
2018-08-05 06:10,1,339,62,0,-1,31.7,991.9
2018-08-05 06:00,355,300,66,0,-1,31.4,991.8
2018-08-05 05:50,351,305,62,0,-1,31.8,991.5
2018-08-05 05:40,95,64,55,0,-1,32.2,
2018-08-05 05:30,132,108,58,0,-1,31.8,991.6
2018-08-05 05:20,139,128,57,0,-1,31.9,991.4
2018-08-05 05:10,126,113,56,0,-1,32,991.3
2018-08-05 05:00,155,137,55,0,-1,32,990.9
2018-08-05 04:50,179,165,53,0,-1,32.3,990.5
2018-08-05 04:40,182,158,53,0,-1,32.3,990.2
2018-08-05 04:30,165,146,55,0,-1,31.9,990.1
2018-08-05 04:20,192,167,51,0,-1,32.6,989.9
2018-08-05 04:10,187,168,53,0,-1,32.6,989.7
2018-08-05 04:00,180,166,52,0,-1,32.7,989.6
2018-08-05 03:50,182,167,52,0,-1,32.9,989.6
2018-08-05 03:40,183,168,51,0,-1,33.1,989.7
2018-08-05 03:30,190,171,51,0,-1,33.3,989.7
2018-08-05 03:20,188,169,50,0,-1,33.4,989.8
2018-08-05 03:10,184,171,49,0,-1,33.6,989.7
2018-08-05 03:00,183,167,49,0,-1,33.6,989.5
2018-08-05 02:50,179,159,50,0,-1,33.7,989.4
2018-08-05 02:40,188,168,49,0,-1,33.9,989.1
2018-08-05 02:30,187,164,48,0,-1,34.1,988.9
2018-08-05 02:20,180,168,46,0,0,34.4,988.7
2018-08-05 02:10,181,169,45,0,6,34.9,988.6
2018-08-05 02:00,185,168,43,0,17,35.3,988.5
2018-08-05 01:50,185,170,42,0,22,35.5,988.5
2018-08-05 01:40,191,172,41,0,32,36,988.6
2018-08-05 01:30,189,175,41,0,44,36.3,988.5
2018-08-04 23:40,218,165,25,0,310,41.5,988.2
2018-08-04 23:30,222,186,24,0,479,41.9,988.2
2018-08-04 23:20,241,174,23,0,699,42.7,988.3
2018-08-04 23:10,359,231,22,0,560,42.6,
